symbol,signal_ms,signal_iso,entry_ms,entry_iso,exit_ms,exit_iso,tclass,side,entry,stop,target,exit_price,exit_reason,R,ambiguous
LINKUSDT,1732525199999,2024-11-25T08:59:59.999000Z,1732525200000,2024-11-25T09:00:00Z,1732546799999,2024-11-25T14:59:59.999000Z,NORMAL,LONG,18.645000000000003,18.272,19.502900000000015,18.272,SL,-1.0,False
UNIUSDT,1732525199999,2024-11-25T08:59:59.999000Z,1732525200000,2024-11-25T09:00:00Z,1732544999999,2024-11-25T14:29:59.999000Z,NORMAL,LONG,11.6281,11.333900000000002,12.304759999999996,12.304759999999996,TP,2.3,False
1000SHIBUSDT,1732526999999,2024-11-25T09:29:59.999000Z,1732527000000,2024-11-25T09:30:00Z,1732530599999,2024-11-25T10:29:59.999000Z,NORMAL,LONG,0.026214,0.025942999999999997,0.02683730000000001,0.025942999999999997,SL,-1.0,False
MKRUSDT,1732530599999,2024-11-25T10:29:59.999000Z,1732530600000,2024-11-25T10:30:00Z,1732539599999,2024-11-25T12:59:59.999000Z,NORMAL,LONG,1807.71,1784.29,1861.5760000000002,1861.5760000000002,TP,2.3,False
ETCUSDT,1732607999999,2024-11-26T07:59:59.999000Z,1732608000000,2024-11-26T08:00:00Z,1732620599999,2024-11-26T11:29:59.999000Z,NORMAL,SHORT,28.999,29.555000000000003,27.720199999999988,27.720199999999988,TP,2.3,False
ETHUSDT,1732609799999,2024-11-26T08:29:59.999000Z,1732609800000,2024-11-26T08:30:00Z,1732658399999,2024-11-26T21:59:59.999000Z,NORMAL,SHORT,3354.99,3399.8300000000004,3251.8579999999984,3326.4,EMA,0.6376003568242486,False
LINKUSDT,1732609799999,2024-11-26T08:29:59.999000Z,1732609800000,2024-11-26T08:30:00Z,1732633199999,2024-11-26T14:59:59.999000Z,NORMAL,SHORT,16.861,17.251,15.963999999999999,17.251,SL,-1.0,False
SNXUSDT,1732694399999,2024-11-27T07:59:59.999000Z,1732694400000,2024-11-27T08:00:00Z,1732699799999,2024-11-27T09:29:59.999000Z,NORMAL,LONG,2.3529999999999998,2.3280000000000003,2.4104999999999985,2.3280000000000003,SL,-1.0,False
AAVEUSDT,1732719599999,2024-11-27T14:59:59.999000Z,1732719600000,2024-11-27T15:00:00Z,1732748399999,2024-11-27T22:59:59.999000Z,NORMAL,LONG,198.36100000000002,194.179,207.97960000000006,207.97960000000006,TP,2.3,False
ETHUSDT,1732724999999,2024-11-27T16:29:59.999000Z,1732725000000,2024-11-27T16:30:00Z,1732728599999,2024-11-27T17:29:59.999000Z,NORMAL,LONG,3575.1900000000005,3541.12,3653.5510000000017,3541.12,SL,-1.0,False
LTCUSDT,1732791599999,2024-11-28T10:59:59.999000Z,1732791600000,2024-11-28T11:00:00Z,1732802399999,2024-11-28T13:59:59.999000Z,NORMAL,SHORT,94.59,95.69000000000001,92.05999999999999,95.69000000000001,SL,-1.0,False
XLMUSDT,1732868999999,2024-11-29T08:29:59.999000Z,1732869000000,2024-11-29T08:30:00Z,1732876199999,2024-11-29T10:29:59.999000Z,NORMAL,LONG,0.5173,0.5087600000000001,0.5369419999999997,0.5369419999999997,TP,2.3,False
BAKEUSDT,1732892399999,2024-11-29T14:59:59.999000Z,1732892400000,2024-11-29T15:00:00Z,1732895999999,2024-11-29T15:59:59.999000Z,NORMAL,LONG,0.33,0.32570000000000005,0.33988999999999997,0.32570000000000005,SL,-1.0,False
SOLUSDT,1732892399999,2024-11-29T14:59:59.999000Z,1732892400000,2024-11-29T15:00:00Z,1732895999999,2024-11-29T15:59:59.999000Z,NORMAL,LONG,245.1501,242.75990000000002,250.64756,242.75990000000002,SL,-1.0,False
TRBUSDT,1732892399999,2024-11-29T14:59:59.999000Z,1732892400000,2024-11-29T15:00:00Z,1732895999999,2024-11-29T15:59:59.999000Z,NORMAL,LONG,74.09500000000001,73.509,75.44280000000005,73.509,SL,-1.0,False
BCHUSDT,1732897799999,2024-11-29T16:29:59.999000Z,1732897800000,2024-11-29T16:30:00Z,1732908599999,2024-11-29T19:29:59.999000Z,NORMAL,LONG,517.48,512.02,530.0380000000001,512.02,SL,-1.0,False
BCHUSDT,1733135399999,2024-12-02T10:29:59.999000Z,1733135400000,2024-12-02T10:30:00Z,1733146199999,2024-12-02T13:29:59.999000Z,NORMAL,SHORT,501.99,514.05,474.2520000000001,514.05,SL,-1.0,False
DOGEUSDT,1733239799999,2024-12-03T15:29:59.999000Z,1733239800000,2024-12-03T15:30:00Z,1733243399999,2024-12-03T16:29:59.999000Z,NORMAL,SHORT,0.403999,0.40991099999999997,0.39040140000000007,0.40991099999999997,SL,-1.0,False
XLMUSDT,1734337799999,2024-12-16T08:29:59.999000Z,1734337800000,2024-12-16T08:30:00Z,1734366599999,2024-12-16T16:29:59.999000Z,NORMAL,SHORT,0.41536,0.41957000000000005,0.4056769999999999,0.41957000000000005,SL,-1.0,False
KNCUSDT,1734343199999,2024-12-16T09:59:59.999000Z,1734343200000,2024-12-16T10:00:00Z,1734370199999,2024-12-16T17:29:59.999000Z,NORMAL,SHORT,0.6552900000000002,0.66281,0.6379940000000005,0.66281,SL,-1.0,False
AXSUSDT,1734344999999,2024-12-16T10:29:59.999000Z,1734345000000,2024-12-16T10:30:00Z,1734361199999,2024-12-16T14:59:59.999000Z,NORMAL,SHORT,7.374990000000001,7.46401,7.170244000000004,7.46401,SL,-1.0,False
ZECUSDT,1734359399999,2024-12-16T14:29:59.999000Z,1734359400000,2024-12-16T14:30:00Z,1734361199999,2024-12-16T14:59:59.999000Z,NORMAL,SHORT,56.36000000000001,57.0,54.88800000000002,57.0,SL,-1.0,False
BCHUSDT,1734685199999,2024-12-20T08:59:59.999000Z,1734685200000,2024-12-20T09:00:00Z,1734704999999,2024-12-20T14:29:59.999000Z,T+1,SHORT,414.99,426.47,388.58599999999996,419.38,EMA,-0.3824041811846672,False
ETHUSDT,1734685199999,2024-12-20T08:59:59.999000Z,1734685200000,2024-12-20T09:00:00Z,1734690599999,2024-12-20T10:29:59.999000Z,T+1,SHORT,3279.99,3331.26,3162.0689999999986,3162.0689999999986,TP,2.3,False
BNBUSDT,1734944399999,2024-12-23T08:59:59.999000Z,1734944400000,2024-12-23T09:00:00Z,1734987599999,2024-12-23T20:59:59.999000Z,NORMAL,LONG,672.621,664.7090000000001,690.8185999999998,690.8185999999998,TP,2.3,False
DUSKUSDT,1735030799999,2024-12-24T08:59:59.999000Z,1735030800000,2024-12-24T09:00:00Z,1735032599999,2024-12-24T09:29:59.999000Z,NORMAL,LONG,0.21790000000000004,0.21546,0.2235120000000001,0.21546,SL,-1.0,False
RUNEUSDT,1735030799999,2024-12-24T08:59:59.999000Z,1735030800000,2024-12-24T09:00:00Z,1735032599999,2024-12-24T09:29:59.999000Z,NORMAL,LONG,5.3391,5.2979,5.43386,5.2979,SL,-1.0,False
XRPUSDT,1735547399999,2024-12-30T08:29:59.999000Z,1735547400000,2024-12-30T08:30:00Z,1735554599999,2024-12-30T10:29:59.999000Z,NORMAL,SHORT,2.0662,2.0847,2.023649999999999,2.0847,SL,-1.0,False
1000SHIBUSDT,1735655399999,2024-12-31T14:29:59.999000Z,1735655400000,2024-12-31T14:30:00Z,1735657199999,2024-12-31T14:59:59.999000Z,NORMAL,LONG,0.02182,0.021644999999999998,0.022222500000000003,0.021644999999999998,SL,-1.0,False
BCHUSDT,1735655399999,2024-12-31T14:29:59.999000Z,1735655400000,2024-12-31T14:30:00Z,1735657199999,2024-12-31T14:59:59.999000Z,NORMAL,LONG,454.14,452.24,458.50999999999993,452.24,SL,-1.0,False
FILUSDT,1735655399999,2024-12-31T14:29:59.999000Z,1735655400000,2024-12-31T14:30:00Z,1735658999999,2024-12-31T15:29:59.999000Z,NORMAL,LONG,5.126,5.068,5.259400000000002,5.068,SL,-1.0,False
LPTUSDT,1735655399999,2024-12-31T14:29:59.999000Z,1735655400000,2024-12-31T14:30:00Z,1735657199999,2024-12-31T14:59:59.999000Z,NORMAL,LONG,15.735,15.512,16.247899999999998,15.512,SL,-1.0,False
PEOPLEUSDT,1735657199999,2024-12-31T14:59:59.999000Z,1735657200000,2024-12-31T15:00:00Z,1735664399999,2024-12-31T16:59:59.999000Z,NORMAL,LONG,0.045930000000000006,0.04508,0.04788500000000001,0.04788500000000001,TP,2.3,False
SANDUSDT,1735657199999,2024-12-31T14:59:59.999000Z,1735657200000,2024-12-31T15:00:00Z,1735658999999,2024-12-31T15:29:59.999000Z,NORMAL,LONG,0.5744900000000001,0.5659400000000001,0.594155,0.5659400000000001,SL,-1.0,False
SOLUSDT,1735658999999,2024-12-31T15:29:59.999000Z,1735659000000,2024-12-31T15:30:00Z,1735667999999,2024-12-31T17:59:59.999000Z,NORMAL,LONG,198.1901,196.3799,202.35356000000002,196.3799,SL,-1.0,False
QTUMUSDT,1735720199999,2025-01-01T08:29:59.999000Z,1735720200000,2025-01-01T08:30:00Z,1735734599999,2025-01-01T12:29:59.999000Z,NORMAL,SHORT,2.9730000000000003,3.002,2.9063000000000017,3.002,SL,-1.0,False
RUNEUSDT,1735720199999,2025-01-01T08:29:59.999000Z,1735720200000,2025-01-01T08:30:00Z,1735734599999,2025-01-01T12:29:59.999000Z,NORMAL,SHORT,4.413900000000001,4.4631,4.300740000000003,4.4631,SL,-1.0,False
AXSUSDT,1735721999999,2025-01-01T08:59:59.999000Z,1735722000000,2025-01-01T09:00:00Z,1735732799999,2025-01-01T11:59:59.999000Z,NORMAL,SHORT,6.107990000000001,6.1730100000000006,5.958444000000002,6.1730100000000006,SL,-1.0,False
BAKEUSDT,1735721999999,2025-01-01T08:59:59.999000Z,1735722000000,2025-01-01T09:00:00Z,1735729199999,2025-01-01T10:59:59.999000Z,NORMAL,SHORT,0.24340000000000003,0.2458,0.23788000000000012,0.2458,SL,-1.0,False
FILUSDT,1735721999999,2025-01-01T08:59:59.999000Z,1735722000000,2025-01-01T09:00:00Z,1735732799999,2025-01-01T11:59:59.999000Z,NORMAL,SHORT,4.885,4.929,4.7837999999999985,4.929,SL,-1.0,False
ONTUSDT,1735721999999,2025-01-01T08:59:59.999000Z,1735722000000,2025-01-01T09:00:00Z,1735732799999,2025-01-01T11:59:59.999000Z,NORMAL,SHORT,0.2257,0.228,0.22041000000000002,0.228,SL,-1.0,False
ICPUSDT,1735723799999,2025-01-01T09:29:59.999000Z,1735723800000,2025-01-01T09:30:00Z,1735727399999,2025-01-01T10:29:59.999000Z,NORMAL,SHORT,9.74,9.86,9.464000000000002,9.86,SL,-1.0,False
SOLUSDT,1735723799999,2025-01-01T09:29:59.999000Z,1735723800000,2025-01-01T09:30:00Z,1735727399999,2025-01-01T10:29:59.999000Z,NORMAL,SHORT,188.03990000000002,189.6601,184.31344000000007,189.6601,SL,-1.0,False
DOGEUSDT,1735810199999,2025-01-02T09:29:59.999000Z,1735810200000,2025-01-02T09:30:00Z,1735828199999,2025-01-02T14:29:59.999000Z,NORMAL,LONG,0.33900099999999994,0.335629,0.3467565999999998,0.335629,SL,-1.0,False
COTIUSDT,1735916399999,2025-01-03T14:59:59.999000Z,1735916400000,2025-01-03T15:00:00Z,1735946999999,2025-01-03T23:29:59.999000Z,NORMAL,LONG,0.13566000000000003,0.1338,0.1399380000000001,0.1383,SESSION,1.4193548387096429,False
UNIUSDT,1735918199999,2025-01-03T15:29:59.999000Z,1735918200000,2025-01-03T15:30:00Z,1735941599999,2025-01-03T21:59:59.999000Z,NORMAL,LONG,14.7771,14.5769,15.237560000000002,15.237560000000002,TP,2.3,False
SANDUSDT,1736177399999,2025-01-06T15:29:59.999000Z,1736177400000,2025-01-06T15:30:00Z,1736182799999,2025-01-06T16:59:59.999000Z,NORMAL,LONG,0.70895,0.6951200000000001,0.7407589999999997,0.7407589999999997,TP,2.3,False
XRPUSDT,1737363599999,2025-01-20T08:59:59.999000Z,1737363600000,2025-01-20T09:00:00Z,1737367199999,2025-01-20T09:59:59.999000Z,NORMAL,LONG,3.2886,3.2363,3.408890000000001,3.2363,SL,-1.0,False
CRVUSDT,1737532799999,2025-01-22T07:59:59.999000Z,1737532800000,2025-01-22T08:00:00Z,1737539999999,2025-01-22T09:59:59.999000Z,NORMAL,SHORT,0.8180000000000001,0.8310000000000001,0.7881,0.8310000000000001,SL,-1.0,False
HBARUSDT,1737532799999,2025-01-22T07:59:59.999000Z,1737532800000,2025-01-22T08:00:00Z,1737534599999,2025-01-22T08:29:59.999000Z,NORMAL,SHORT,0.32580000000000003,0.32791000000000003,0.32094700000000004,0.32094700000000004,TP,2.3,False
XLMUSDT,1737534599999,2025-01-22T08:29:59.999000Z,1737534600000,2025-01-22T08:30:00Z,1737536399999,2025-01-22T08:59:59.999000Z,NORMAL,SHORT,0.42844000000000004,0.43266000000000004,0.41873400000000005,0.43266000000000004,SL,-1.0,False
XLMUSDT,1737709199999,2025-01-24T08:59:59.999000Z,1737709200000,2025-01-24T09:00:00Z,1737714599999,2025-01-24T10:29:59.999000Z,NORMAL,LONG,0.43822000000000005,0.43620000000000003,0.4428660000000001,0.43620000000000003,SL,-1.0,False
AXSUSDT,1737716399999,2025-01-24T10:59:59.999000Z,1737716400000,2025-01-24T11:00:00Z,1737732599999,2025-01-24T15:29:59.999000Z,NORMAL,LONG,6.01101,5.935990000000001,6.183555999999997,5.935990000000001,SL,-1.0,False
SANDUSDT,1737716399999,2025-01-24T10:59:59.999000Z,1737716400000,2025-01-24T11:00:00Z,1737734399999,2025-01-24T15:59:59.999000Z,NORMAL,LONG,0.57434,0.5663100000000001,0.5928089999999997,0.5663100000000001,SL,-1.0,False
LITUSDT,1737732599999,2025-01-24T15:29:59.999000Z,1737732600000,2025-01-24T15:30:00Z,1737761399999,2025-01-24T23:29:59.999000Z,NORMAL,SHORT,0.622,0.637,0.5874999999999999,0.605,SESSION,1.1333333333333333,False
MASKUSDT,1738654199999,2025-02-04T07:29:59.999000Z,1738654200000,2025-02-04T07:30:00Z,1738673999999,2025-02-04T12:59:59.999000Z,NORMAL,SHORT,2.2618,2.3087000000000004,2.153929999999999,2.3087000000000004,SL,-1.0,False
AXSUSDT,1739802599999,2025-02-17T14:29:59.999000Z,1739802600000,2025-02-17T14:30:00Z,1739807999999,2025-02-17T15:59:59.999000Z,NORMAL,LONG,4.55301,4.493990000000001,4.688755999999996,4.493990000000001,SL,-1.0,False
1000SHIBUSDT,1739804399999,2025-02-17T14:59:59.999000Z,1739804400000,2025-02-17T15:00:00Z,1739806199999,2025-02-17T15:29:59.999000Z,NORMAL,LONG,0.016235,0.016121999999999997,0.016494900000000003,0.016121999999999997,SL,-1.0,False
ADAUSDT,1739804399999,2025-02-17T14:59:59.999000Z,1739804400000,2025-02-17T15:00:00Z,1739807999999,2025-02-17T15:59:59.999000Z,NORMAL,LONG,0.82581,0.8154900000000002,0.8495459999999998,0.8154900000000002,SL,-1.0,False
FILUSDT,1739804399999,2025-02-17T14:59:59.999000Z,1739804400000,2025-02-17T15:00:00Z,1739806199999,2025-02-17T15:29:59.999000Z,NORMAL,LONG,3.508,3.472,3.5908,3.472,SL,-1.0,False
BCHUSDT,1739865599999,2025-02-18T07:59:59.999000Z,1739865600000,2025-02-18T08:00:00Z,1739867399999,2025-02-18T08:29:59.999000Z,NORMAL,SHORT,314.71000000000004,316.94,309.58100000000013,316.94,SL,-1.0,False
TRBUSDT,1739894399999,2025-02-18T15:59:59.999000Z,1739894400000,2025-02-18T16:00:00Z,1739914199999,2025-02-18T21:29:59.999000Z,NORMAL,SHORT,32.602000000000004,33.431999999999995,30.693000000000023,33.431999999999995,SL,-1.0,False
AVAXUSDT,1739896199999,2025-02-18T16:29:59.999000Z,1739896200000,2025-02-18T16:30:00Z,1739921399999,2025-02-18T23:29:59.999000Z,NORMAL,SHORT,23.3309,23.627100000000002,22.649639999999994,23.418,SESSION,-0.29405806887237945,False
LPTUSDT,1739896199999,2025-02-18T16:29:59.999000Z,1739896200000,2025-02-18T16:30:00Z,1739921399999,2025-02-18T23:29:59.999000Z,NORMAL,SHORT,6.991,7.127000000000001,6.678199999999998,7.097,SESSION,-0.7794117647058821,False
ONTUSDT,1739896199999,2025-02-18T16:29:59.999000Z,1739896200000,2025-02-18T16:30:00Z,1739903399999,2025-02-18T18:29:59.999000Z,NORMAL,SHORT,0.1806,0.1828,0.17554000000000006,0.1828,SL,-1.0,False
ICPUSDT,1740061799999,2025-02-20T14:29:59.999000Z,1740061800000,2025-02-20T14:30:00Z,1740063599999,2025-02-20T14:59:59.999000Z,NORMAL,LONG,7.07,6.98,7.277,6.98,SL,-1.0,False
SOLUSDT,1740061799999,2025-02-20T14:29:59.999000Z,1740061800000,2025-02-20T14:30:00Z,1740063599999,2025-02-20T14:59:59.999000Z,NORMAL,LONG,175.79010000000002,173.9399,180.04556000000008,173.9399,SL,-1.0,False
QTUMUSDT,1740473999999,2025-02-25T08:59:59.999000Z,1740474000000,2025-02-25T09:00:00Z,1740479399999,2025-02-25T10:29:59.999000Z,NORMAL,SHORT,2.5700000000000003,2.609,2.480300000000001,2.480300000000001,TP,2.3,False
XRPUSDT,1740473999999,2025-02-25T08:59:59.999000Z,1740474000000,2025-02-25T09:00:00Z,1740479399999,2025-02-25T10:29:59.999000Z,NORMAL,SHORT,2.1841,2.2115000000000005,2.1210799999999987,2.1210799999999987,TP,2.3,False
ZECUSDT,1740554999999,2025-02-26T07:29:59.999000Z,1740555000000,2025-02-26T07:30:00Z,1740556799999,2025-02-26T07:59:59.999000Z,NORMAL,LONG,34.73,34.42,35.442999999999984,34.42,SL,-1.0,False
DOTUSDT,1740641399999,2025-02-27T07:29:59.999000Z,1740641400000,2025-02-27T07:30:00Z,1740675599999,2025-02-27T16:59:59.999000Z,NORMAL,LONG,4.994000000000001,4.906,5.196400000000003,4.985,EMA,-0.10227272727273003,False
MKRUSDT,1740641399999,2025-02-27T07:29:59.999000Z,1740641400000,2025-02-27T07:30:00Z,1740659399999,2025-02-27T12:29:59.999000Z,NORMAL,LONG,1768.21,1732.49,1850.366,1732.49,SL,-1.0,False
AXSUSDT,1740652199999,2025-02-27T10:29:59.999000Z,1740652200000,2025-02-27T10:30:00Z,1740659399999,2025-02-27T12:29:59.999000Z,NORMAL,LONG,3.78901,3.7499900000000004,3.8787559999999996,3.7499900000000004,SL,-1.0,False
BCHUSDT,1740652199999,2025-02-27T10:29:59.999000Z,1740652200000,2025-02-27T10:30:00Z,1740668399999,2025-02-27T14:59:59.999000Z,NORMAL,LONG,303.15,299.3,312.0049999999999,299.3,SL,-1.0,False
SNXUSDT,1740652199999,2025-02-27T10:29:59.999000Z,1740652200000,2025-02-27T10:30:00Z,1740659399999,2025-02-27T12:29:59.999000Z,NORMAL,LONG,0.931,0.913,0.9724,0.913,SL,-1.0,False
TRXUSDT,1740761999999,2025-02-28T16:59:59.999000Z,1740762000000,2025-02-28T17:00:00Z,1740767399999,2025-02-28T18:29:59.999000Z,NORMAL,LONG,0.22961000000000004,0.22870000000000001,0.23170300000000008,0.22870000000000001,SL,-1.0,False
RUNEUSDT,1741084199999,2025-03-04T10:29:59.999000Z,1741084200000,2025-03-04T10:30:00Z,1741094999999,2025-03-04T13:29:59.999000Z,NORMAL,SHORT,1.1489,1.1641000000000001,1.1139399999999997,1.1139399999999997,TP,2.3,False
ONTUSDT,1742545799999,2025-03-21T08:29:59.999000Z,1742545800000,2025-03-21T08:30:00Z,1742585399999,2025-03-21T19:29:59.999000Z,T+1,SHORT,0.1506,0.15209999999999999,0.1471500000000001,0.1505,EMA,0.066666666666679,False
FILUSDT,1742547599999,2025-03-21T08:59:59.999000Z,1742547600000,2025-03-21T09:00:00Z,1742549399999,2025-03-21T09:29:59.999000Z,T+1,SHORT,2.955,2.9739999999999998,2.9113000000000007,2.9739999999999998,SL,-1.0,False
FILUSDT,1742551199999,2025-03-21T09:59:59.999000Z,1742551200000,2025-03-21T10:00:00Z,1742561999999,2025-03-21T12:59:59.999000Z,T+1,SHORT,2.964,2.985,2.9157,2.9157,TP,2.3,False
BAKEUSDT,1742810399999,2025-03-24T09:59:59.999000Z,1742810400000,2025-03-24T10:00:00Z,1742815799999,2025-03-24T11:29:59.999000Z,NORMAL,LONG,0.1485,0.14720000000000003,0.15148999999999993,0.14720000000000003,SL,-1.0,False
ZECUSDT,1742983199999,2025-03-26T09:59:59.999000Z,1742983200000,2025-03-26T10:00:00Z,1742986799999,2025-03-26T10:59:59.999000Z,NORMAL,LONG,37.24,36.88,38.068,38.068,TP,2.3,False
BNBUSDT,1743062399999,2025-03-27T07:59:59.999000Z,1743062400000,2025-03-27T08:00:00Z,1743073199999,2025-03-27T10:59:59.999000Z,NORMAL,LONG,635.491,632.499,642.3725999999999,632.499,SL,-1.0,False
DOGEUSDT,1743094799999,2025-03-27T16:59:59.999000Z,1743094800000,2025-03-27T17:00:00Z,1743103799999,2025-03-27T19:29:59.999000Z,NORMAL,SHORT,0.19003899999999999,0.19181099999999998,0.1859634,0.19181099999999998,SL,-1.0,False
DUSKUSDT,1743181199999,2025-03-28T16:59:59.999000Z,1743181200000,2025-03-28T17:00:00Z,1743204599999,2025-03-28T23:29:59.999000Z,NORMAL,SHORT,0.07791000000000001,0.07949,0.07427600000000001,0.07905,SESSION,-0.7215189873417656,False
SNXUSDT,1743411599999,2025-03-31T08:59:59.999000Z,1743411600000,2025-03-31T09:00:00Z,1743422399999,2025-03-31T11:59:59.999000Z,NORMAL,SHORT,0.748,0.761,0.7181,0.761,SL,-1.0,False
BTCUSDT,1743497999999,2025-04-01T08:59:59.999000Z,1743498000000,2025-04-01T09:00:00Z,1743508799999,2025-04-01T11:59:59.999000Z,NORMAL,LONG,84181.20999999999,83878.59000000001,84877.23599999995,83878.59000000001,SL,-1.0,False
COTIUSDT,1743497999999,2025-04-01T08:59:59.999000Z,1743498000000,2025-04-01T09:00:00Z,1743512399999,2025-04-01T12:59:59.999000Z,NORMAL,LONG,0.07201,0.07095000000000001,0.07444799999999999,0.07095000000000001,SL,-1.0,False
QTUMUSDT,1743497999999,2025-04-01T08:59:59.999000Z,1743498000000,2025-04-01T09:00:00Z,1743505199999,2025-04-01T10:59:59.999000Z,NORMAL,LONG,1.974,1.9580000000000002,2.0107999999999997,1.9580000000000002,SL,-1.0,False
TRBUSDT,1743497999999,2025-04-01T08:59:59.999000Z,1743498000000,2025-04-01T09:00:00Z,1743505199999,2025-04-01T10:59:59.999000Z,NORMAL,LONG,27.899,27.611,28.561400000000003,27.611,SL,-1.0,False
KNCUSDT,1744358399999,2025-04-11T07:59:59.999000Z,1744358400000,2025-04-11T08:00:00Z,1744360199999,2025-04-11T08:29:59.999000Z,T+1,LONG,0.30931000000000003,0.30819,0.31188600000000005,0.30819,SL,-1.0,False
BTCUSDT,1744367399999,2025-04-11T10:29:59.999000Z,1744367400000,2025-04-11T10:30:00Z,1744370999999,2025-04-11T11:29:59.999000Z,T+1,LONG,82803.01,82259.09000000001,84054.02599999995,82259.09000000001,SL,-1.0,False
XMRUSDT,1744619399999,2025-04-14T08:29:59.999000Z,1744619400000,2025-04-14T08:30:00Z,1744626599999,2025-04-14T10:29:59.999000Z,NORMAL,LONG,208.29,207.4,210.33699999999996,207.4,SL,-1.0,False
BCHUSDT,1744646399999,2025-04-14T15:59:59.999000Z,1744646400000,2025-04-14T16:00:00Z,1744673399999,2025-04-14T23:29:59.999000Z,NORMAL,SHORT,328.15000000000003,334.46,313.63700000000017,323.99,SESSION,0.6592709984152236,False
BTCUSDT,1744707599999,2025-04-15T08:59:59.999000Z,1744707600000,2025-04-15T09:00:00Z,1744711199999,2025-04-15T09:59:59.999000Z,NORMAL,LONG,85883.31,85699.89000000001,86305.17599999996,85699.89000000001,SL,-1.0,False
LTCUSDT,1744734599999,2025-04-15T16:29:59.999000Z,1744734600000,2025-04-15T16:30:00Z,1744754399999,2025-04-15T21:59:59.999000Z,NORMAL,SHORT,75.31,75.89,73.976,75.89,SL,-1.0,False
ETCUSDT,1744736399999,2025-04-15T16:59:59.999000Z,1744736400000,2025-04-15T17:00:00Z,1744759799999,2025-04-15T23:29:59.999000Z,NORMAL,SHORT,15.002,15.107,14.760500000000004,14.887,SESSION,1.0952380952381113,False
KNCUSDT,1744968599999,2025-04-18T09:29:59.999000Z,1744968600000,2025-04-18T09:30:00Z,1744990199999,2025-04-18T15:29:59.999000Z,NORMAL,LONG,0.34851000000000004,0.34599,0.35430600000000007,0.34599,SL,-1.0,False
ONTUSDT,1744970399999,2025-04-18T09:59:59.999000Z,1744970400000,2025-04-18T10:00:00Z,1744975799999,2025-04-18T11:29:59.999000Z,NORMAL,LONG,0.14379999999999998,0.14290000000000003,0.1458699999999999,0.14290000000000003,SL,-1.0,False
AVAXUSDT,1745220599999,2025-04-21T07:29:59.999000Z,1745220600000,2025-04-21T07:30:00Z,1745243999999,2025-04-21T13:59:59.999000Z,NORMAL,LONG,20.531100000000002,20.3149,21.028360000000003,20.3149,SL,-1.0,False
DOGEUSDT,1745306999999,2025-04-22T07:29:59.999000Z,1745307000000,2025-04-22T07:30:00Z,1745330399999,2025-04-22T13:59:59.999000Z,NORMAL,LONG,0.163321,0.161609,0.16725859999999998,0.16725859999999998,TP,2.3,False
HBARUSDT,1745306999999,2025-04-22T07:29:59.999000Z,1745307000000,2025-04-22T07:30:00Z,1745317799999,2025-04-22T10:29:59.999000Z,NORMAL,LONG,0.17256000000000002,0.17152,0.17495200000000005,0.17152,SL,-1.0,False
ZECUSDT,1745395199999,2025-04-23T07:59:59.999000Z,1745395200000,2025-04-23T08:00:00Z,1745398799999,2025-04-23T08:59:59.999000Z,NORMAL,LONG,33.36,33.120000000000005,33.911999999999985,33.120000000000005,SL,-1.0,False
