symbol,event_date,surprise_pct,reaction_2session,pre_dd52,pre_mom63,entry_date,entry_open,ret_4w,ret_8w,ret_13w,strong_beat,underreaction,near_consensus
NVDA,2011-05-12,14.08,-0.08100987925356751,-0.24073874722991306,-0.14684397827308493,2011-05-16,0.41746895655612676,-0.06675695550162397,-0.19323342559791323,-0.28665354555539946,True,True,False
LOW,2011-05-16,-5.9,-0.039205029891155374,-0.057735787543590655,0.03089164280831236,2011-05-18,19.23089740518962,-0.104862366154864,-0.06437543600308204,-0.20240331603761885,False,False,False
ADI,2011-05-17,10.52,0.05055220661148585,-0.027577907286022718,-0.005146163938205328,2011-05-19,30.88013074923186,-0.13385729428411441,-0.15649320880391904,-0.27369478509873524,True,False,False
HD,2011-05-17,1.27,0.01297771715097329,-0.05453059011661565,-0.00924509527274886,2011-05-19,27.023294998662745,-0.07184893621443367,-0.03391499810471299,-0.14233256895034752,False,False,True
TJX,2011-05-17,-3.03,-0.03038095490575543,-0.011469238433644446,0.10021875455738649,2011-05-19,10.982985100671144,-0.05938140630194333,0.04837618320144954,0.006611581338157313,False,False,True
WMT,2011-05-17,2.73,-0.01570434522495312,-0.018635549985052124,0.03687976782140567,2011-05-19,13.832810477307998,-0.04345541192038216,-0.02896811735874949,-0.046253108025847256,False,False,True
DE,2011-05-18,2.81,-0.010579888864433173,-0.12865692348580782,-0.06764137868995779,2011-05-20,65.41040353982301,-0.08419919831972811,-0.06463503221240707,-0.1795051383939953,False,False,True
TGT,2011-05-18,4.96,-0.009648877658915422,-0.15920708244306114,-0.0525886235406835,2011-05-20,34.18925888508755,-0.06977217298290206,0.011396594357955037,0.00683960760010649,False,False,True
ADSK,2011-05-19,7.46,-0.04358626919602526,-0.0405200433369447,0.010036496350364965,2011-05-23,41.72,-0.14429530201342278,-0.12919463087248328,-0.39405560882070945,False,False,False
CRM,2011-05-19,2.56,0.09206587947663158,-0.11245469182337742,-0.05954470784151844,2011-05-23,35.85221384721266,-0.033005321575271584,0.10477975415399343,-0.17717215104992745,False,False,True
GME,2011-05-19,3.19,0.04497984813734446,-0.03646819574187432,0.3162460798968316,2011-05-23,4.652533477946493,-0.03039923917085241,-0.14218779533392556,-0.18306874780886606,False,False,True
INTU,2011-05-19,2.43,0.012895895704961857,-0.03860972384025951,0.08300045581205273,2011-05-23,47.98358586812772,-0.08518508556991289,-0.09333370541409403,-0.15888945626283202,False,False,True
AMAT,2011-05-24,2.85,0.005070560760402243,-0.1854670284732144,-0.11556977183408745,2011-05-26,11.012683284457477,-0.06990878286166957,-0.04148700844800379,-0.19382045495396538,False,False,True
MDT,2011-05-24,-2.66,-0.024962416175402513,-0.047773966397196665,0.03203076515420933,2011-05-26,28.732430957683743,-0.04269847405151972,-0.06844290204960357,-0.14433623676992424,False,False,True
COST,2011-05-25,-5.05,-0.006638085550400907,-0.030971061781174813,0.12010078069014685,2011-05-27,58.77822911811604,-0.02224172347024833,0.002842393933785159,-0.03574672373837218,False,False,False
ADBE,2011-06-21,7.23,-0.030371567043618652,-0.14003889969435956,-0.04298082869511455,2011-06-23,29.67,-0.003707448601280805,-0.21536905965621844,-0.16144253454668023,False,False,False
CCL,2011-06-21,15.56,0.017633064841805268,-0.24915820804736655,-0.12326712436792486,2011-06-23,27.482570005313494,0.006379679726190357,-0.16699202456051898,-0.12411757723728156,True,True,False
FDX,2011-06-22,1.9,0.04297204500362373,-0.09272420898806033,0.011017184405379021,2011-06-24,78.96662302166104,-0.001290710147666796,-0.2125711139636366,-0.24799114198272465,False,False,True
MU,2011-06-23,-56.92,-0.11751025307592278,-0.31631400715862334,-0.2299708263929675,2011-06-27,7.09699931880109,0.08827684110652356,-0.27448210592898425,-0.10896144751662806,False,False,False
ORCL,2011-06-23,5.25,-0.03291758523842603,-0.11780905219603899,0.02698658230694373,2011-06-27,25.486690753641547,0.04154753775584452,-0.18965548726450132,-0.025715019653852256,False,False,False
NKE,2011-06-27,6.74,0.1074155234110008,-0.11585817787500607,0.06297198010172167,2011-06-29,18.950936266429046,-0.010481607010674354,-0.043049918745928784,-0.015098793136459787,False,False,False
GOOGL,2011-07-14,11.31,0.11028391543706273,-0.16284197018798607,-0.056695118604471184,2011-07-18,14.756181879517262,-0.04848014787011179,-0.10527668283037472,-0.017015368986863955,True,False,False
JPM,2011-07-14,5.22,0.009088541762179325,-0.1712260880050709,-0.1452973501650464,2011-07-18,27.382073412001006,-0.09751173228652465,-0.18522240210553775,-0.21303621987385213,False,False,False
PGR,2011-07-14,-10.91,-0.04110486891385767,-0.05253638145425299,-0.021516212921003808,2011-07-18,13.266773410115174,-0.08704252152484371,-0.0875400049592836,-0.1145548629749289,False,False,False
C,2011-07-15,13.75,-0.03280568627384639,-0.24214301125456716,-0.13267410982820083,2011-07-19,28.657369253024722,-0.17318998157867793,-0.2847703563076841,-0.20994492550601795,True,True,False
IBM,2011-07-18,2.02,0.05508612798699919,-0.012543650239920545,0.06883144600131419,2011-07-20,105.94659659134223,-0.06448151060192242,-0.08633402946036384,-0.030882507759665057,False,False,True
AAPL,2011-07-19,33.58,0.035052004622633026,-0.0022719799109144345,0.14150895529960938,2011-07-21,11.644719993059471,-0.01682479210974963,0.015533220811521087,0.02160464202578294,True,False,False
BAC,2011-07-19,0.37,0.01337870837013555,-0.36412173007360726,-0.24116110590902373,2011-07-21,7.944387487781035,-0.25622963266984344,-0.26830104788561693,-0.3541478171990421,False,False,True
CMG,2011-07-19,-2.48,0.006189213085764811,-0.005488174651303801,0.15031739908112085,2011-07-21,6.609999999999999,-0.06372163388804841,-0.04341906202723134,-0.06835098335854761,False,False,True
GS,2011-07-19,-18.46,0.02644400543522596,-0.2589339874430516,-0.16416488324179246,2011-07-21,103.78624428381767,-0.12185376174932605,-0.1889108177977944,-0.24232252026619494,False,False,False
ISRG,2011-07-19,7.27,0.09713465197970872,-0.05776375396113509,0.005329670329670355,2011-07-21,44.211166666666664,-0.12663919748781416,-0.007112833484753001,0.0515442931084531,False,False,False
JNJ,2011-07-19,3.05,-0.012670867410874531,-0.014105636645433517,0.11743749350565813,2011-07-21,44.73573551978336,-0.03295878569228683,-0.022217931777243627,-0.05060910463363555,False,False,True
KO,2011-07-19,0.75,0.026076846167418344,-0.02569355649403271,-0.00594528716816356,2011-07-21,22.66375396596481,0.006686713695479352,0.03900704337696226,-0.018048817798635763,False,False,True
UNH,2011-07-19,23.64,-0.008469606057655898,-0.02897267713312579,0.1587678051115835,2011-07-21,42.09104122722915,-0.12307467518475002,-0.023214945478636007,-0.09395208842376923,True,True,False
WFC,2011-07-19,2.56,0.06770964251756806,-0.21022058541096456,-0.09703109040939073,2011-07-21,19.777631552076247,-0.13975038137395634,-0.1290312009988045,-0.10932206651656762,False,False,True
ABT,2011-07-20,0.85,-0.0007547091246936644,-0.01602918303500034,0.04076900991868948,2011-07-22,19.227214701270366,-0.07670454219107059,-0.014355417857383701,0.026924612159005656,False,False,True
AXP,2011-07-20,8.3,0.014861718054780315,-0.036987656850266726,0.12891590091099658,2011-07-22,43.789783690658496,-0.16437130042718096,-0.05416066239131556,-0.08168078006335333,False,False,False
INTC,2011-07-20,6.36,-0.010846846616512473,-0.03756079077483632,0.18457077093144747,2011-07-22,15.563594898400348,-0.12977046187497043,-0.03292908237113157,0.057744056399978705,False,False,False
QCOM,2011-07-20,2.99,-0.000790497912984911,-0.044145462139707936,0.07334169197678331,2011-07-22,39.84726460146188,-0.16112685941374083,-0.05332272171535535,-0.08583185409761862,False,False,True
AMD,2011-07-21,15.7,0.1742424242424243,-0.3110647181628393,-0.20193470374848854,2011-07-25,7.62,-0.2152230971128608,-0.09186351706036744,-0.33595800524934394,True,False,False
DHR,2011-07-21,3.13,-0.02673973264915319,-0.05277077123086371,0.009312122647926913,2011-07-25,20.720803269357656,-0.20391117151360505,-0.10048854005755947,-0.05557715376124783,False,False,True
FCX,2011-07-21,11.92,-0.004470075913611482,-0.07091478945991403,0.09685473210228457,2011-07-25,41.912686801298236,-0.23980297061239497,-0.27097968820616003,-0.27894624977695537,True,True,False
LLY,2011-07-21,-0.3,0.013884718753890413,-0.03121519254943672,0.08289452815226017,2011-07-25,27.532339791666665,-0.07706354809368077,-0.010894090147668845,0.006768774820574475,False,False,True
MS,2011-07-21,40.75,0.10036877107826148,-0.29889877947857557,-0.16620237995122367,2011-07-25,17.105043261802575,-0.31536566024645674,-0.3517350508687662,-0.266157950735449,True,False,False
MSFT,2011-07-21,19.88,0.017366067180511813,-0.06997957969576563,0.08300012366544385,2011-07-25,21.173333285560734,-0.11218985945782445,0.004466312090017466,0.003724813347790068,True,True,False
PEP,2011-07-21,0.22,-0.03986050353329873,-0.04034444849405927,0.03262272444199743,2011-07-25,43.56620040391487,-0.04800511370110061,-0.06369158609630599,-0.03988184390206173,False,False,True
PM,2011-07-21,9.9,0.057486031012274896,-0.04073061664189004,0.04079338804370969,2011-07-25,37.50117591848053,-0.04043009002641318,-0.053256354489308766,-0.019748071902875308,False,False,False
SHW,2011-07-21,-5.76,-0.0611809198487252,-0.034594446882420304,0.0015680684248040588,2011-07-25,22.857410662824204,-0.11336413826779623,-0.04836552482395706,0.03969781838200914,False,False,False
T,2011-07-21,0.98,0.002974762498800576,-0.04049758933883785,0.011109494008635368,2011-07-25,10.345104677166612,-0.0673076492597966,-0.04764617590139375,-0.022813174398081615,False,False,True
UNP,2011-07-21,0.94,0.03976623046626848,-0.07470478091701771,0.030565654033122724,2011-07-25,38.04976509631891,-0.1654665956644239,-0.12243873476027367,-0.04626480851754877,False,False,True
APD,2011-07-22,0.21,-0.03783633262556996,-0.02642843364440839,0.018032524312441067,2011-07-26,69.19533894690557,-0.18624865696220283,-0.10596290239334771,-0.10302339804095084,False,False,True
CAT,2011-07-22,-12.94,-0.05322630041312815,-0.03842534857848723,0.035015079554018724,2011-07-26,74.68004043726236,-0.2456793050704853,-0.21008344860823291,-0.1465617904486448,False,False,False
GE,2011-07-22,5.49,-0.010437708987484862,-0.10155480827809005,-0.05306026448559631,2011-07-26,69.06923454076218,-0.20473275308150152,-0.1476870940960281,-0.13812277787923066,False,False,False
HON,2011-07-22,3.97,-0.03281162268388538,-0.06528797119636043,-0.009021319772032688,2011-07-26,46.87871025938915,-0.2554573321903758,-0.17006889087338628,-0.09976832198476304,False,False,True
MCD,2011-07-22,5.13,0.018258073816795672,-0.005722781172842639,0.1120560130935826,2011-07-26,60.703673778686664,-0.0034079284795988096,0.02105352348150724,0.0491786746251508,False,False,False
SLB,2011-07-22,2.49,0.04111619404632694,-0.046132957199749414,0.03797738151899899,2011-07-26,67.31926377089322,-0.23323433578134167,-0.26470378273206685,-0.2780743983564934,False,False,True
VZ,2011-07-22,3.86,-0.03593499656672006,-0.01023757983899043,0.0071725337538706135,2011-07-26,18.507215959206174,-0.0373214404980553,0.006634387422963295,0.014490782481004327,False,False,True
ETN,2011-07-25,1.65,-0.006450450244287476,-0.08842520228535822,-0.04444468741116547,2011-07-27,34.45995444219067,-0.21423285554759885,-0.2765660778274902,-0.12612478781659042,False,False,True
NFLX,2011-07-25,13.25,-0.03496206158222692,-0.09255588245926138,0.09658242532901862,2011-07-27,38.51002858733575,-0.18559136021223643,-0.523316375671639,-0.7054559444359858,True,True,False
TXN,2011-07-25,5.13,-0.006605259693388765,-0.1311519388006117,-0.10204189783580841,2011-07-27,21.619011352418557,-0.1550908733873929,-0.134484010624903,-0.0018229951303554426,False,False,False
AMZN,2011-07-26,17.28,0.04228769497400342,-0.03047229791098982,0.15138604249811238,2011-07-28,11.1635,-0.13230617637837594,-0.00017915528284151438,-0.07385676535136831,True,False,False
F,2011-07-26,7.81,-0.0607410981649944,-0.3057461625029272,-0.15250832902348965,2011-07-28,6.634301948051948,-0.1572587374257658,-0.22418363826335475,-0.025805570713015036,False,False,False
GILD,2011-07-26,0.56,0.007736664433673379,-0.019542198476305117,0.08775664747317435,2011-07-28,15.315515288394717,-0.1105163787520288,-0.10608949537766554,-0.01819170188846586,False,False,True
MMM,2011-07-26,0.27,-0.07352478279928709,-0.03177498900420028,0.016047953537652537,2011-07-28,48.03646366187051,-0.08344210535739582,-0.16780301977701073,-0.07065806687524068,False,False,True
UPS,2011-07-26,0.59,-0.051856678893875574,-0.0315016265508391,0.012622795534127373,2011-07-28,45.10459375180792,-0.06933426269209153,-0.1073813851081139,0.027292258854293205,False,False,True
BA,2011-07-27,29.1,0.007126607590066669,-0.12547458969205127,-0.06643896443264752,2011-07-29,56.53172981410529,-0.1212227157498974,-0.14409128892554846,-0.019538227783535755,True,True,False
COP,2011-07-27,9.9,-0.011409855657433576,-0.08384060298242946,-0.07718458597235056,2011-07-29,34.71177844127305,-0.10052721577422785,-0.13204677625572403,0.005897754823288803,False,False,False
NEE,2011-07-27,8.58,-0.019525887680045928,-0.018144767283864716,0.033356975747117934,2011-07-29,9.543547221719457,-0.005589873500918885,-0.0308006252696571,0.02737480857075636,False,False,False
ORLY,2011-07-27,0.3,-0.04137819996779912,-0.06629585087191814,0.07141624978437133,2011-07-29,59.25,0.06210970464135013,0.16691983122362863,0.28388185654008424,False,False,True
TMO,2011-07-27,0.92,-0.020470090657166207,-0.06544286792024734,0.05974375604648041,2011-07-29,56.79397863205192,-0.11947707830108678,-0.1475909741481175,-0.1398929749846417,False,False,True
V,2011-07-27,2.63,-0.02556321748040935,-0.017943490686034846,0.13452509322909667,2011-07-29,19.439940144961422,-0.01843833583275345,0.051232660574663136,0.10981308785520505,False,False,True
BMY,2011-07-28,2.44,0.0017484404343039994,-0.03767145895768931,0.023478793970959533,2011-08-01,18.82222816112084,-0.01169511703059345,0.06469860148622497,0.09813778810176554,False,False,True
KLAC,2011-07-28,9.26,-0.046684692585014065,-0.1895238705196537,-0.04681338498272125,2011-08-01,23.4931250501002,-0.10078799840594654,0.006196491509297131,0.19379605481137907,False,False,False
PLD,2011-07-28,-509.05,0.04029182121133834,-0.08569168999806953,-0.04768676447283915,2011-08-01,23.96261343804537,-0.3004978341224175,-0.2674588668976231,-0.16312967899565756,False,False,False
SBUX,2011-07-28,6.4,0.028737893178965468,-0.052053821685953516,0.047866144926777654,2011-08-01,16.61779175879397,-0.07542468800830215,-0.023492396851547914,0.04747371086706198,False,False,False
XOM,2011-07-28,-5.96,-0.042250685620962014,-0.05040855871160954,-0.04554019423110489,2011-08-01,47.22365396984925,-0.09527754825414281,-0.10673578908289094,-0.027398429835085114,False,False,False
AMGN,2011-07-29,6.67,0.00636358270779569,-0.13164316351776195,-0.06492770201792153,2011-08-02,37.24671076721065,0.03181997036454298,0.06440002844226944,0.04594470753363389,False,False,False
AON,2011-07-29,1.0,-0.031178950442317888,-0.08977413323894212,-0.07021891424224735,2011-08-02,41.44420067969414,-0.006111848594977265,-0.13132357701280928,-0.036791653709977945,False,False,True
CVX,2011-07-29,8.0,0.003333007380349029,-0.043006234808965926,-0.027274911047806105,2011-08-02,60.15786927017883,-0.049550778748350566,-0.09960574307024517,-0.017402033730236854,False,False,False
MRK,2011-07-29,0.39,-0.04265790109012557,-0.06218913421149619,-0.012900830877669023,2011-08-02,20.44732279635258,-0.021109012688427575,-0.019113641440741347,0.0394857171126306,False,False,True
PFE,2011-08-02,2.13,-0.04096848431823796,-0.11375151106299608,-0.08684816117406968,2011-08-04,9.944788022407865,0.06749384462290609,0.011253329617481267,0.11811332478334058,False,False,True
TMUS,2011-08-02,-17.01,-0.3652694610778444,-0.13890339887888536,-0.01820322371405747,2011-08-04,16.52374994629431,0.0930509151193315,-0.11165443390821017,-0.11949163795819284,False,False,False
CMCSA,2011-08-03,2.14,-0.040909675834395975,-0.1593783082322171,-0.14200684539642072,2011-08-05,8.318757769652652,-0.02260647260804971,-0.054257832978288345,0.03403659995730002,False,False,True
MA,2011-08-03,12.61,0.08077305156687431,-0.07380980324201947,0.057552720048899886,2011-08-05,30.49071416365529,0.003925320860059589,-0.03531285485397795,0.09579919383543034,True,False,False
BKNG,2011-08-04,11.81,0.011188301941606582,-0.07102930392559581,-0.029001418721405492,2011-08-08,504.731722029703,0.03515922854805753,-0.1264085835008173,-0.002449859946845656,True,True,False
CI,2011-08-04,18.69,-0.02921539186313382,-0.12086934781266578,0.013717676064290307,2011-08-08,40.51699185093168,0.024444266561352457,-0.08659063002109335,-0.025818596177633713,True,True,False
CVS,2011-08-04,0.81,-0.05689293050522781,-0.08019264427734274,0.005881396986557874,2011-08-08,23.770541070875886,0.0700724028181634,-0.004225443189383116,0.15875780521242722,False,False,True
